question,cluster
"Welche Voraussetzungen müssen erfüllt sein, damit Versicherer im Innenverhältnis zur Erstattung von Versicherungsleistungen verpflichtet sind?",10
Wer ist im Fall von Mehrfachversicherungen für die Leistungspflicht verantwortlich?,10
"Wie sind Subsidiaritätsklauseln in Versicherungsverträgen auszulegen, wenn sie aufeinander treffen?",138
Unter welchen Bedingungen entfällt die Eintrittspflicht eines Versicherers bei Mehrfachversicherungen?,10
Welche Rolle spielt der Wille des Versicherungsnehmers bei der Auslegung von Subsidiaritätsklauseln?,138
Welche Rechtsgrundlage gilt für den Innenausgleich zwischen Versicherern bei Mehrfachversicherungen?,10
Wie ist der Zusatz zur Subsidiaritätsklausel der Klägerin zu interpretieren?,138
Welche Auswirkungen hat die Aufhebung kollidierender Subsidiaritätsklauseln auf den Innenausgleich zwischen Versicherern?,138
Welche Bedeutung hat die Interessenlage des Versicherungsnehmers bei der Auslegung von Versicherungsbedingungen?,10
"Welche Rechtsfolge tritt ein, wenn Versicherer ihre Eintrittspflicht nicht erfüllen, obwohl sie dazu verpflichtet sind?",10
"Welche Voraussetzungen müssen erfüllt sein, damit ein Frachtführer Anspruch auf Standgeld hat?",176
Unter welchen Umständen ist ein Frachtführer nicht zur Zahlung von Standgeld verpflichtet?,176
"Wer ist verpflichtet, den Frachtführer für dessen Wartezeit zu entschädigen, wenn diese nicht auf Umständen beruht, die dem Risikobereich des Frachtführers zuzurechnen sind?",176
"Wie ist der Anspruch auf Standgeld einzuschätzen, wenn der Frachtführer keinen Schaden nachweisen kann?",176
"Unter welchen Bedingungen kann eine Klausel, die Standzeiten nicht extra vergütet, unwirksam sein?",169
"Welche Rolle spielt die Klausel im Auftragsschreiben des Beklagten, dass Standzeiten nicht extra vergütet werden, im Vergleich zur gesetzlichen Regelung des § 412 Abs. 3 HGB?",9
"Warum kann eine Klausel, die den Anspruch auf Standgeld vollständig ausschließt, unangemessen benachteiligend sein?",166
"Wie kann ein Frachtführer, dem das Gut nicht innerhalb der Ladezeit zur Verfügung gestellt wird, seine Rechte geltend machen?",11
"Welche Voraussetzungen müssen erfüllt sein, damit ein Schadensersatzanspruch nicht verjährt?",45
Was gilt als Verhandeln im Sinne des § 852 Abs. 2 BGB a. F.?,1
"Wer ist verpflichtet, sich um eine Erwerbstätigkeit zu bemühen, um Schadensminderung zu betreiben?",198
"Wie ist der Schaden anzurechnen, wenn der Geschädigte gegen seine Schadensminderungspflicht verstößt?",45
Wann kann ein Feststellungsausspruch nicht einen nach Rechtskraft entstehenden Einwand hindern?,9
"Welche Rechte hat der Geschädigte, wenn der Schädiger einen Verstoß gegen Treu und Glauben begeht?",11
Welche Rolle spielt das Mitverschulden der Versorgungsempfängerin bei der Berechnung des Schadensersatzanspruchs?,42
Welche Rechtsgrundlage gilt für die Schadensminderungspflicht des Geschädigten?,45
Wie ist der Umfang der Versorgungsansprüche der Witwe gegenwärtig zu beziffern?,126
Welche Bedeutung hat der objektive Empfängerhorizont bei der Auslegung eines Schreibens?,3
"Welche Voraussetzungen müssen erfüllt sein, damit ein Verbraucher einen Widerruf seiner Online-Bestellung geltend machen kann?",214
"Welche Rechte hat ein Mieter, wenn der Vermieter die Miete erhöht, ohne die gesetzlichen Vorgaben einzuhalten?",12
"Wer ist verpflichtet, die Kosten für die Beseitigung einer Mangelbeseitigung zu tragen, wenn der Mieter die Mangelbeseitigung durchführt?",12
Welche Rolle spielt die Schriftform bei der Vereinbarung einer Vertragsstrafe in einem Mietvertrag?,12
"Welche Rechtsfolge tritt ein, wenn ein Arbeitgeber gegen das Kündigungsschutzgesetz verstößt?",24
Welche Bedingungen müssen für eine wirksame Abtretung eines Anspruchs erfüllt sein?,148
"Welche Rechtsgrundlage gilt für die Haftung des Vermieters bei Schäden, die durch eine mangelhafte Sache verursacht werden?",12
"Wie ist der Begriff der ""Geschäftsgrundlage"" im Rahmen des Wegfalls der Geschäftsgrundlage zu verstehen?",173
Warum ist eine ordnungsgemäße Beweisaufnahme im Rahmen eines Zivilverfahrens wichtig?,26
"Wann ist eine Klage als unzulässig abzulehnen, wenn der Kläger nicht aktiv legitimiert ist?",9
"Welche Voraussetzungen müssen erfüllt sein, damit eine Einlageverbindlichkeit als erfüllt gilt?",107
Unter welchen Bedingungen kann eine Verrechnung von Forderungen die Erfüllung einer Einlageverbindlichkeit bewirken?,107
"Wer ist verpflichtet, die Einlageverbindlichkeit zu erfüllen, wenn die ursprüngliche Einzahlung als verdeckte Finanzierung gilt?",36
Wie kann eine Einlageverbindlichkeit trotz verdeckter Finanzierung erfüllt werden?,36
Welche Rechtsgrundlage gilt für die Verrechnung von Forderungen zur Erfüllung einer Einlageverbindlichkeit?,107
Welche Rolle spielt die Kapitalaufbringung bei der Erfüllung einer Einlageverbindlichkeit?,121
"Welche Rechtsfolge tritt ein, wenn eine Einlageverbindlichkeit nicht ordnungsgemäß erfüllt wird?",9
Unter welchen Voraussetzungen ist eine Mietpreisanpassung aufgrund von § 5 Abs. 4 des Mietvertrages zulässig?,12
"Wer ist berechtigt, die Höhe der Miete nach billigem Ermessen neu festzusetzen, und nach welchen Kriterien soll dies erfolgen?",12
"Wie ist der Begriff der ""ortsüblichen Miete"" im Zusammenhang mit § 5 Abs. 4 des Mietvertrages zu verstehen?",12
"Warum kann die Klausel in § 5 Abs. 4 des Mietvertrages nicht als unbestimmt angesehen werden, nur weil sie sich auf die ""ortsübliche oder sonst angemessene"" Miete bezieht?",12
Welche Rolle spielt § 315 BGB im Zusammenhang mit der Mietanpassungsklausel in § 5 Abs. 4 des Mietvertrages?,12
"Wer ist verpflichtet, die Miete nach billigem Ermessen neu festzusetzen, und wer hat das Recht, eine solche Festsetzung zu fordern?",12
"Welche Rechtsgrundlage gilt für die Mietanpassungsklausel in § 5 Abs. 4 des Mietvertrages, und welche Anforderungen muss sie erfüllen, um gültig zu sein?",12
"Welche prozessualen Schritte sind erforderlich, wenn ein Teil des Rechtsstreits nicht entscheidungsreif ist?",9
Unter welchen Bedingungen kann eine Zurückverweisung an das Landgericht nicht erfolgen?,23
"Wer ist verpflichtet, die gemeinsame Vorfrage in einem Rechtsstreit mit Klage und Widerklage zu entscheiden?",49
Welche Rechtsgrundlage gilt für die Schadensersatzpflicht bei Mängeln in der Bauausführung?,45
Welche Schäden sind nach § 13 Nr. 7 VOB/B ersatzfähig?,21
Wie kann ein Verstoß gegen die anerkannten Regeln der Technik zur Schadensersatzpflicht führen?,165
Welche Bedeutung hat die Vergleichsgrundlage für die Wirksamkeit eines Vergleichs?,35
Welche Rolle spielt die Vertragsauslegung für die Beurteilung von Mängeln in der Bauausführung?,141
"Unter welchen Voraussetzungen ist § 104 VglO anwendbar, um eine ungerechtfertigte Bereicherung herauszugeben?",56
Welche Rolle spielt die Wirksamkeit einer Pfändung für die Anwendbarkeit von § 104 VglO?,56
"Wer ist verpflichtet, erlangte Befriedigung herauszugeben, wenn § 104 VglO Anwendung findet?",56
"Wie ist der Begriff ""Zwangsmaßnahme"" in § 104 VglO zu interpretieren?",56
"Welche Rechtsfolgen treten ein, wenn die Pfändung unwirksam ist, aber die Beteiligten vom Gegenteil ausgehen?",88
Wie ist die Bereicherung im Sinne des § 104 VglO zu verstehen?,56
"Wer kann von einer Drittschuldnerin Zahlungen zurückverlangen, wenn diese auf eine unwirksame Pfändung gezahlt hat?",36
Welche Bedeutung hat die Beteiligung der Gemeinschuldnerin bei einer Einigung über die Forderungszuständigkeit?,34
"Wie kann eine Anfechtung im Konkursverfahren ausgelöst werden, wenn Beteiligte ein ""Rechtsgeschäft"" oder eine ""Rechtshandlung"" im Sinne der § 30 Nr. 1, § 31 KO durchführen?",161
"Welche Rechte hat ein Konkursverwalter, wenn eine Drittschuldnerin Zahlungen an den Schuldner leistet, obwohl die Forderung bereits abgetreten wurde?",15
"Welche Bedingungen müssen erfüllt sein, damit ein Anspruch auf Geldersatz für ersparte Pflegeleistungen geltend gemacht werden kann?",215
Welche Rolle spielt die Person des Erwerbers bei der Bestimmung der Kostenbeteiligung für den Heimaufenthalt?,12
"Wer ist verpflichtet, die Kosten des Heimaufenthalts zu tragen, wenn die Pflegeverpflichtung nicht mehr erbracht werden kann?",215
Welche Rechtsgrundlage gilt für die Kostenbeteiligung der Beklagten am Heimaufenthalt?,45
Wie ist die Höhe der Kostenbeteiligung der Beklagten am Heimaufenthalt zu bestimmen?,45
"Welche Rechte hat der Kläger, wenn die Beklagten sich weigern, die Kosten des Heimaufenthalts zu tragen?",45
"Welche Rechtsfolge tritt ein, wenn der Zahlungsantrag des Klägers erfolgreich ist?",31
"Welche Voraussetzungen müssen erfüllt sein, damit eine außerordentliche Kündigung eines Mietverhältnisses wirksam ist?",12
"Wer hat das Recht, eine außerordentliche Kündigung eines Mietverhältnisses auszusprechen?",12
"Wie lange muss ein Mieter in Verzug sein, damit eine außerordentliche Kündigung wirksam ist?",12
Wann ist eine außerordentliche Kündigung rechtsmissbräuchlich?,43
"Welche Rechte hat ein Vermieter, wenn der Mieter die Miete nicht zahlt?",12
"Wie kann ein Vermieter sicherstellen, dass ein Mieter die Miete zahlt?",12
"Welche Rechte hat ein Mieter, wenn der Vermieter die Miete nicht rechtzeitig zahlt?",12
Wie kann ein Vermieter die Wirksamkeit seiner Kündigung sicherstellen?,12
"Welche Rechte hat ein Mieter, wenn der Vermieter ihn ohne ausreichenden Grund kündigt?",12
"Welche Pflichten hat ein Vermieter, wenn er einen Mieter kündigt?",12
"Welche Voraussetzungen müssen erfüllt sein, damit ein Mietvertrag trotz eines Mieterwechsels und einer Erweiterung des Mietgegenstandes gültig bleibt?",12
"Wer ist verpflichtet, die Schriftform bei einer Erweiterung des Mietgegenstandes einzuhalten?",12
"Wie lange kann ein Mietverhältnis nach einer nicht formgerechten Änderung fortgesetzt werden, bevor es durch eine Kündigung beendet werden kann?",12
Unter welchen Bedingungen kann eine Kündigungserklärung im Mietrecht auch ohne Schriftform wirksam sein?,12
Welche Rolle spielt die Person des Vertragspartners bei einem unternehmensbezogenen Mietvertrag?,12
"Welche Rechtsfolge tritt ein, wenn ein Mietvertrag nicht der Schriftform des § 566 BGB genügt?",12
Wie kann ein Mietverhältnis trotz eines Formmangels fortgesetzt werden?,12
Welche Bedeutung hat die Einigung der Vertragsparteien für die Gültigkeit eines Mietvertrages?,12
"Welche Voraussetzungen müssen erfüllt sein, damit ein Auskunftsanspruch nach § 666 BGB verjährt?",16
"Wer ist berechtigt, einen Auskunftsanspruch nach § 666 BGB geltend zu machen?",16
Wie beginnt die Verjährungsfrist für einen verhaltenden Anspruch nach § 666 BGB?,16
Welche Rolle spielt das Verlangen des Geschäftsherrn für die Geltendmachung eines Auskunftsanspruchs nach § 666 BGB?,39
"Wann beginnt die Verjährungsfrist für einen Auskunftsanspruch nach § 666 BGB, wenn der Geschäftsherr erst später ein Verlangen stellt?",39
Kann eine Geltendmachung des Anspruchs auf Auskunftserteilung gegen Treu und Glauben verstoßen?,72
"Welche Rechtsfolge tritt ein, wenn der Beklagte die Leistung wegen Eintritts der Verjährung verweigert?",9
Wie ist der Auskunftsanspruch nach § 666 BGB einzustufen?,16
Welche Bedeutung hat die Beendigung des Auftragsverhältnisses für die Auskunftspflicht nach § 666 BGB?,16
"Welche Voraussetzungen müssen erfüllt sein, damit ein Widerrufsrecht wirksam ausgeübt werden kann?",107
Welche Rolle spielt die Widerrufsbelehrung bei der Ausübung eines vertraglich eingeräumten Widerrufsrechts?,1
"Wer ist verpflichtet, den Anleger über die Widerrufsfrist und -bedingungen zu informieren, wenn ein vertragliches Widerrufsrecht eingeräumt wird?",95
"Welche Rechtsfolgen treten ein, wenn die Widerrufsbelehrung nicht den Anforderungen an eine Belehrung über ein gesetzliches Widerrufsrecht entspricht, aber ein vertragliches Widerrufsrecht eingeräumt wurde?",1
"Wie ist die Auslegung einer Vertragserklärung zu erfolgen, die ein Widerrufsrecht enthält, das nicht auf gesetzlichen Voraussetzungen basiert?",1
"Welche Bedeutung hat die Bezugnahme auf gesetzliche Bestimmungen in einer Widerrufsbelehrung, die ein vertragliches Widerrufsrecht enthält?",1
"Welche Rechte hat ein Anleger, wenn ein Unternehmer ihm ein Widerrufsrecht einräumt, ohne dazu gesetzlich verpflichtet zu sein?",24
"Wie ist zu entscheiden, ob ein Unternehmer einem Verbraucher ein Widerrufsrecht eingeräumt hat, ohne dazu gesetzlich verpflichtet zu sein?",24
"Welche Bedeutung hat der Verzicht auf ein vorzeitiges Erlöschen des Widerrufsrechts nach den gesetzlichen Bestimmungen in einer Widerrufsbelehrung, die ein vertragliches Widerrufsrecht enthält?",1
"Welche Rolle spielt die Haustürsituation bei der Ausübung eines Widerrufsrechts, das nicht auf gesetzlichen Voraussetzungen basiert?",12
"Welche Voraussetzungen müssen erfüllt sein, damit ein Werkvertrag nach § 631 BGB als solcher qualifiziert wird?",16
"Wer ist befugt, die Vergütung im Rahmen eines Werkvertrags nach § 631 BGB zu bestimmen, wenn keine Vereinbarung über die Höhe der Vergütung getroffen wurde?",7
"Wie ist die übliche Vergütung im Rahmen eines Werkvertrags nach § 631 BGB zu ermitteln, wenn keine Taxe besteht und keine übliche Vergütung feststellbar ist?",7
"Welche Bedeutung hat die Berechnungsregel für die übliche Vergütung im Rahmen eines Werkvertrags nach § 631 BGB, wenn die Leistungen einem als einheitlich empfundenen Wirtschaftsbereich zuzuordnen sind?",7
"Wie ist die übliche Vergütung im Rahmen eines Werkvertrags nach § 631 BGB zu bestimmen, wenn sie innerhalb einer bestimmten Bandbreite liegt?",7
"Wer ist für die Feststellung der üblichen Vergütung im Rahmen eines Werkvertrags nach § 631 BGB verantwortlich, wenn keine Vereinbarung über die Höhe der Vergütung getroffen wurde?",7
"Wie ist die übliche Vergütung im Rahmen eines Werkvertrags nach § 631 BGB zu bestimmen, wenn sie als Prozentsatz von einer Ausgangsgröße wie der Schadenshöhe bestimmt wird?",7
Welche Bedeutung hat die Zeit des Vertragsschlusses für die Bestimmung der üblichen Vergütung im Rahmen eines Werkvertrags nach § 631 BGB?,7
"Welche Rolle spielt das billige Ermessen bei der Bestimmung der Gegenleistung im Rahmen eines Werkvertrags nach § 631 BGB, wenn keine übliche Vergütung feststellbar ist?",7
Welche Bedeutung hat der Vertragszweck und die Interessenlage der Parteien bei der Bestimmung der Gegenleistung im Rahmen eines Werkvertrags nach § 631 BGB?,1
"Welche Voraussetzungen müssen erfüllt sein, damit ein Mehrerlös aus dem Weiterverkauf eines ehemals volkseigenen Grundstücks ausgekehrt werden muss?",17
"Wer ist verpflichtet, den Mehrerlös an die Käuferin abzuführen, wenn ein solcher erzielt wurde?",6
"Wie ist der Mehrerlös zu berechnen, wenn beide Grundstücke zu unterschiedlichen Preisen weiterverkauft werden?",69
Welche Aufwendungen des Verkäufers können den Anspruch des Käufers auf den Mehrerlös mindern?,6
Welche Rolle spielt der Zeitpunkt des Abschlusses des Weiterverkaufsvertrags für die Bestimmung des erzielten Mehrerlöses?,31
"Welche Verpflichtungen kann der Verkäufer im Rahmen eines Weiterverkaufsvertrags übernehmen, die den erzielten Mehrerlös beeinflussen?",6
Welche Bedeutung hat die Mehrerlösklausel im Zusammenhang mit werterhöhenden Aufwendungen des Verkäufers?,6
Welche Rolle spielt das Interesse der Parteien bei der Bewertung der Grundstücke im Rahmen eines Weiterverkaufs?,69
Welche Rechtsgrundlage gilt für die Auskehrung des Mehrerlöses im Falle des Weiterverkaufs ehemals volkseigenen Grundstücks?,17
Welche Bedeutung hat die Plausibilität der Überlegungen des Gerichts für die Entscheidung über die Auskehrung des Mehrerlöses?,9
"Welche Voraussetzungen müssen erfüllt sein, damit eine prozessunfähige Partei eine Entscheidung anfechten kann?",104
Wer kann eine prozessunfähige Partei im Verfahren vertreten?,104
"Welche Konsequenzen hat es, wenn eine prozessunfähige Partei nicht ordnungsgemäß vertreten wird?",104
"Wie kann eine prozessunfähige Partei ihre Rechte geltend machen, wenn sie nicht ordnungsgemäß vertreten wurde?",104
"Welche Rolle spielt die Subsidiarität der Nichtigkeitsklage bei der Wahl der prozessunfähigen Partei, ob sie den Verfahrensmangel im Rechtsmittelweg oder durch eine Nichtigkeitsklage geltend macht?",99
"Wie kann eine prozessunfähige Partei sicherstellen, dass ihre Einspruchsfrist nicht durch eine unwirksame Zustellung beeinflusst wird?",104
Welche Auswirkungen hat eine unwirksame Zustellung auf den Lauf der Einspruchsfrist?,53
