Question,ClusterLabel,MergedCluster
Unter welchen Bedingungen kann ein Unternehmen als Lieferant im Sinne des § 4 Abs. 3 ProdHaftG haften?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, den tatsächlichen Hersteller eines Produkts zu ermitteln, wenn dieser nicht auf dem Produkt angegeben ist?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt der Zeitpunkt des Inverkehrbringens eines Produkts bei der Haftung des Herstellers oder Lieferanten nach dem ProdHaftG?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsgrundlage gilt für die Haftung eines Quasi-Herstellers, der sich durch das Anbringen seines Namens oder Kennzeichens als Hersteller ausgibt?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Unternehmen seine Haftung als Quasi-Hersteller vermeiden, wenn es den Namen oder das Kennzeichen eines anderen Unternehmens verwendet?","erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die Firmenfortführung gemäß § 25 HGB für die Haftung eines Unternehmens im Zusammenhang mit fehlerhaften Produkten?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechte hat ein Geschädigter, der durch ein fehlerhaftes Produkt geschädigt wurde, bezüglich der Ermittlung des Herstellers oder Quasi-Herstellers?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit eine Bank einen Darlehensnehmer über das Risiko einer Bauruine informieren muss?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, einen Darlehensnehmer über Risiken zu informieren, und unter welchen Umständen?","erfüllt, müssen, rolle, spielt, wer",0
Wie kann eine Bank ihre Aufklärungspflicht gegenüber einem Darlehensnehmer erfüllen?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolgen hat es, wenn eine Bank ihre Aufklärungspflicht verletzt?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Kenntnis oder Erkennbarkeit einer Fehlvorstellung des Darlehensnehmers für die Aufklärungspflicht der Bank?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat das Schreiben der Bank vom 19. Juni 1991 für die Finanzierungszusage und die Aufklärungspflicht?,"erfüllt, müssen, rolle, spielt, wer",0
Wie kann die Kausalität zwischen einer Aufklärungspflichtverletzung und dem Schaden des Darlehensnehmers bewiesen werden?,"erfüllt, müssen, rolle, spielt, wer",0
Wie kann der Schaden des Darlehensnehmers in einem solchen Fall berechnet werden?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit ein Versicherungsfall vorliegt?","erfüllt, müssen, rolle, spielt, wer",0
Unter welchen Bedingungen kann eine Obliegenheit des Versicherungsnehmers als verletzt angesehen werden?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, eine Stellungnahme einer beteiligten Person im Schadenfall einzuholen?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage regelt die Verjährung von Ansprüchen im Versicherungsrecht?,"erfüllt, müssen, rolle, spielt, wer",0
Wie kann die Verjährung von Ansprüchen im Versicherungsrecht gehemmt werden?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Untätigkeit des Versicherungsnehmers bei der Hemmung der Verjährung?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die Lebenserfahrung bei der Beurteilung von Fahrlässigkeit im Versicherungsrecht?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolge tritt ein, wenn der Versicherungsnehmer seine Aufklärungsobliegenheit verletzt?","erfüllt, müssen, rolle, spielt, wer",0
"Wie ist zu entscheiden, ob eine Vertragsänderung oder eine Novation des Schuldverhältnisses vorliegt?","erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die Feststellung des Verschuldens im Zusammenhang mit der Versicherungsleistung?,"erfüllt, müssen, rolle, spielt, wer",0
Unter welchen Voraussetzungen kann ein Auskunftsanspruch aus Treu und Glauben geltend gemacht werden?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Kenntnis über die Geschäfte der Beklagten mit weiteren Vertragshändlern für die Verfolgung von Schadensersatzansprüchen?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, den entgangenen Gewinn zu ersetzen, wenn das Alleinvertriebsrecht verletzt wurde?","erfüllt, müssen, rolle, spielt, wer",0
Wie kann der Umfang des entgangenen Gewinns bei Verletzung eines vertraglich eingeräumten Vertriebsrechts geschätzt werden?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolge tritt ein, wenn ein Auskunftsanspruch verneint wird und damit der Schadensersatzanspruch die Grundlage entzogen wird?","erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die Verjährung für den Schadensersatzanspruch im Zusammenhang mit der Verletzung des Alleinvertriebsrechts?,"erfüllt, müssen, rolle, spielt, wer",0
Wie kann die sachliche Berechtigung der Einsetzung weiterer Vertriebshändler geprüft werden?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Auswirkungen hat die Einsetzung weiterer Vertriebshändler auf das vertraglich eingeräumte Alleinvertriebsrecht?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für den Schadensersatzanspruch bei Verletzung des Alleinvertriebsrechts?,"erfüllt, müssen, rolle, spielt, wer",0
Wie kann der räumliche Umfang des Alleinvertriebsrechts bestimmt werden?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit ein Versicherungsnehmer leistungsfrei wird, wenn er seine Auskunfts- oder Aufklärungsobliegenheit verletzt?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, den Versicherungsnehmer über die Rechtsfolgen einer Verletzung der Auskunfts- oder Aufklärungsobliegenheit zu belehren?","erfüllt, müssen, rolle, spielt, wer",0
Wie muss eine Belehrung über die Rechtsfolgen einer Verletzung der Auskunfts- oder Aufklärungsobliegenheit nach § 28 Abs. 4 VVG gestaltet sein?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechte hat der Versicherungsnehmer, wenn er seine Auskunfts- oder Aufklärungsobliegenheit nicht verletzt hat?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Belehrung des Versicherungsnehmers über die Rechtsfolgen einer Verletzung der Auskunfts- oder Aufklärungsobliegenheit im Schadenmeldungsprozess?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die Leistungsfreiheit des Versicherers bei Verletzung der Auskunfts- oder Aufklärungsobliegenheit durch den Versicherungsnehmer?,"erfüllt, müssen, rolle, spielt, wer",0
Wie kann der Versicherungsnehmer seine Auskunfts- oder Aufklärungsobliegenheit nach § 28 Abs. 2 VVG erfüllen?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolgen treten ein, wenn der Versicherungsnehmer seine Auskunfts- oder Aufklärungsobliegenheit verletzt?","erfüllt, müssen, rolle, spielt, wer",0
Wie muss eine Belehrung über die Rechtsfolgen einer Verletzung der Auskunfts- oder Aufklärungsobliegenheit nach § 28 Abs. 4 VVG vom übrigen Text abgesetzt sein?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die Belehrung des Versicherungsnehmers über die Rechtsfolgen einer Verletzung der Auskunfts- oder Aufklärungsobliegenheit für dessen Kausalitätsgegenbeweis nach § 28 Abs. 3 Satz 1 VVG?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit eine Klage rechtshängig wird?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, eine beglaubigte Abschrift der Klageschrift zuzustellen?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann die Rechtshängigkeit einer Klage geheilt werden, wenn die Klageschrift nicht ordnungsgemäß zugestellt wurde?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolge tritt ein, wenn die Klageschrift nicht in beglaubigter Abschrift zugestellt wird?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rolle spielt die öffentliche Zustellung einer Klage, wenn die beglaubigte Abschrift nicht auf der Geschäftsstelle vorhanden ist?","erfüllt, müssen, rolle, spielt, wer",0
"Wann beginnt die Verjährungsfrist für eine Klage, die nicht ordnungsgemäß zugestellt wurde?","erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die rügelose Einlassung der Beklagten im Termin zur mündlichen Verhandlung für die Rechtshängigkeit einer Klage?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die Heilung der mangelhaften Zustellung einer Klageschrift?,"erfüllt, müssen, rolle, spielt, wer",0
Wie kann die Beglaubigung einer Abschrift der Klageschrift vorgenommen werden?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Auswirkungen hat die Säumnis eines Beklagten in der mündlichen Verhandlung auf die Entscheidung des Gerichts?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit ein Unternehmen für Beratungsfehler eines Dritten haftbar gemacht werden kann?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, Kunden über die Aufteilung von Provisionen zwischen Unternehmen zu informieren?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Unternehmen seine Geschäftstätigkeit erweitern, ohne sich selbst in den Pflichtenkreis der ordnungsgemäßen Aufklärung und Beratung zu stellen?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die vertragliche Aufgabenverteilung zwischen Unternehmen bei der Zurechnung von Beratungsfehlern?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsgrundlage gilt für die Zurechnung von Beratungsfehlern eines Dritten auf eine Bank, wenn die Bank keine eigenen Beratungspflichten hat?","erfüllt, müssen, rolle, spielt, wer",0
Wie kann ein Unternehmen seine Geschäftstätigkeit auf das Geschäftsfeld der beratungsabhängigen Wertpapiertätigkeit ausdehnen?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechte hat ein Kunde, wenn er in Kenntnis der vertraglichen Aufgabenverteilung zwischen Unternehmen seine Anlagestrategie nur einem dieser Unternehmen mitteilt?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Unternehmen seine Geschäftstätigkeit durch die Gewährung von über dem Marktzins liegenden Sonderkonditionen erweitern, ohne sich in den Pflichtenkreis der ordnungsgemäßen Aufklärung und Beratung zu stellen?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Art von Kausalität ist im privaten Unfallversicherungsrecht ausreichend, um einen Zusammenhang zwischen einem Unfallereignis und einer Gesundheitsbeeinträchtigung herzustellen?","erfüllt, müssen, rolle, spielt, wer",0
"Unter welchen Bedingungen kann ein Unfallereignis als ""Gelegenheitsursache"" betrachtet werden, die keine wesentliche Rolle bei der Herbeiführung einer Gesundheitsschädigung spielt?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, die Kausalität eines Unfallgeschehens für eine Gesundheitsbeeinträchtigung zu beweisen, um einen Anspruch auf Leistung geltend zu machen?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt eine degenerative Vorschädigung bei der Beurteilung der Kausalität eines Unfallereignisses für eine Gesundheitsbeeinträchtigung?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Art von Gesundheitsschaden kann durch einen Unfallereignis verursacht werden, um einen Anspruch auf Leistung in der privaten Unfallversicherung geltend zu machen?","erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die Äquivalenztheorie bei der Beurteilung der Kausalität zwischen einem Unfallereignis und einer Gesundheitsbeeinträchtigung?,"erfüllt, müssen, rolle, spielt, wer",0
"Wie ist der Begriff einer ""Krankheit"" im Sinne der Nr. 3 Satz 2 AUB 2000 zu verstehen?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Adäquanztheorie bei der Beurteilung der Kausalität zwischen einem Ereignis und einer Gesundheitsbeeinträchtigung?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die Mitwirkung von Krankheiten oder Gebrechen bei der Beurteilung der Kausalität eines Unfallereignisses für eine Gesundheitsbeeinträchtigung?,"erfüllt, müssen, rolle, spielt, wer",0
"Wie ist der Begriff eines ""Gebrechens"" im Sinne der Nr. 3 AUB 2000 zu verstehen?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit ein Vertragshändler analog § 89b HGB einen Ausgleichsanspruch geltend machen kann?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Einbindung des Vertragshändlers in die Absatzorganisation des Herstellers oder Lieferanten für die analoge Anwendung des § 89b HGB?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, dem Hersteller oder Lieferanten den Kundenstamm zu übertragen, damit § 89b HGB analog angewendet werden kann?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsgrundlage gilt für die Verpflichtung des Vertragshändlers, den Kundenstamm zu übertragen?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rechte hat der Vertragshändler im Falle einer analogen Anwendung des § 89b HGB?,"erfüllt, müssen, rolle, spielt, wer",0
"Wie kann der Vertragshändler beweisen, dass er die Voraussetzungen für einen Ausgleichsanspruch analog § 89b HGB erfüllt hat?","erfüllt, müssen, rolle, spielt, wer",0
Welche Pflichten hat der Vertragshändler im Rahmen einer exklusiven Lieferbeziehung gegenüber dem Hersteller oder Lieferanten?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Informationspflichten hat der Vertragshändler im Rahmen einer bloßen Verkäufer-Käufer-Beziehung gegenüber dem Hersteller oder Lieferanten?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolge tritt ein, wenn der Vertragshändler seine Informationspflichten nicht erfüllt?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann der Vertragshändler seine Verpflichtungen im Rahmen eines Vertragshändlerverhältnisses erfüllen, ohne dass ihm handelsvertreterähnliche Aufgaben auferlegt werden?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit ein Kunde eine Anzahlung zurückverlangen kann, die er für einen Partnerschaftsvermittlungsvertrag geleistet hat?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Zusatzvereinbarung bei der Kündigung eines Partnerschaftsvermittlungsvertrages?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, den Kunden über die Bedeutung und den Sinn von Allgemeinen Geschäftsbedingungen zu belehren?","erfüllt, müssen, rolle, spielt, wer",0
Wie kann ein Kunde das Kündigungsrecht nach § 627 BGB ausschließen?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsfolgen hat eine unwirksame Kündigung eines Partnerschaftsvermittlungsvertrages?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die Inhaltskontrolle nach §§ 305 ff. BGB für Allgemeine Geschäftsbedingungen in Partnerschaftsvermittlungsverträgen?,"erfüllt, müssen, rolle, spielt, wer",0
Wie kann ein Kunde das Umgehungsverbot nach § 306a BGB geltend machen?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechte hat ein Kunde, wenn er eine Anzahlung geleistet hat, aber der Vertrag nicht erfüllt wurde?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Verwender sicherstellen, dass seine Allgemeinen Geschäftsbedingungen als ""ausgehandelt"" gelten?","erfüllt, müssen, rolle, spielt, wer",0
Welche Pflichten hat ein Partnerschaftsanbahnungsinstitut bezüglich des Kündigungsrechts nach § 627 BGB?,"erfüllt, müssen, rolle, spielt, wer",0
"Unter welchen Voraussetzungen ist ein Schuldner verpflichtet, professionellen Rechtsrat einzuholen, bevor er sich zur Hinterlegung entschließt?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die eigene Rechtsabteilung eines bundesweit tätigen Unternehmens bei der Entscheidung zur Hinterlegung?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Verantwortung hat ein Schuldner, wenn er nicht in der Lage ist, die rechtlichen Beziehungen zwischen verschiedenen Parteien zu durchschauen?","erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die Auslegung eines Vertrages für die Entscheidung über eine Hinterlegung nach § 372 BGB?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Auswirkungen hat die Unwirksamkeit eines Vertrages zwischen dem Vermieter und einem Dritten auf den Mietzinsanspruch aus einem Mietvertrag zwischen dem Vermieter und einem Mieter?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechte hat ein Mieter, wenn er Zweifel hat, ob der Mietzinsanspruch dem Vermieter oder einem Dritten zusteht?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsfolgen hat eine unberechtigte Hinterlegung nach § 372 BGB?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die Vereinbarung von Zahlungsmodalitäten im Mietvertrag für den Mietzinsanspruch?,"erfüllt, müssen, rolle, spielt, wer",0
Unter welchen Voraussetzungen kann ein Vermieter die Erlaubnis zur Untervermietung widerrufen?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, die Beendigung eines Untermietverhältnisses herbeizuführen, wenn die Erlaubnis zur Untervermietung widerrufen wurde?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Maßnahmen kann ein Mieter ergreifen, um eine Beendigung des Untermietverhältnisses zu erreichen, wenn die Erlaubnis zur Untervermietung widerrufen wurde?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Mieter seine vertraglichen Pflichten gegenüber dem Vermieter erfüllen, wenn er eine Untervermietungserlaubnis widerrufen bekommt?","erfüllt, müssen, rolle, spielt, wer",0
