question,cluster
Wie ist der Umfang der Versorgungsansprüche der Witwe gegenwärtig zu beziffern?,183
Welche Bedeutung hat der objektive Empfängerhorizont bei der Auslegung eines Schreibens?,12
"Welche Voraussetzungen müssen erfüllt sein, damit ein Verbraucher einen Widerruf seiner Online-Bestellung geltend machen kann?",24
"Welche Rechte hat ein Mieter, wenn der Vermieter die Miete erhöht, ohne die gesetzlichen Vorgaben einzuhalten?",10
"Wer ist verpflichtet, die Kosten für die Beseitigung einer Mangelbeseitigung zu tragen, wenn der Mieter die Mangelbeseitigung durchführt?",105
Welche Rolle spielt die Schriftform bei der Vereinbarung einer Vertragsstrafe in einem Mietvertrag?,12
"Welche Rechtsfolge tritt ein, wenn ein Arbeitgeber gegen das Kündigungsschutzgesetz verstößt?",104
Welche Bedingungen müssen für eine wirksame Abtretung eines Anspruchs erfüllt sein?,61
"Welche Rechtsgrundlage gilt für die Haftung des Vermieters bei Schäden, die durch eine mangelhafte Sache verursacht werden?",11
"Wie ist der Begriff der ""Geschäftsgrundlage"" im Rahmen des Wegfalls der Geschäftsgrundlage zu verstehen?",214
Warum ist eine ordnungsgemäße Beweisaufnahme im Rahmen eines Zivilverfahrens wichtig?,165
"Wann ist eine Klage als unzulässig abzulehnen, wenn der Kläger nicht aktiv legitimiert ist?",98
"Welche Voraussetzungen müssen erfüllt sein, damit eine Einlageverbindlichkeit als erfüllt gilt?",24
Unter welchen Bedingungen kann eine Verrechnung von Forderungen die Erfüllung einer Einlageverbindlichkeit bewirken?,114
"Wer ist verpflichtet, die Einlageverbindlichkeit zu erfüllen, wenn die ursprüngliche Einzahlung als verdeckte Finanzierung gilt?",105
Wie kann eine Einlageverbindlichkeit trotz verdeckter Finanzierung erfüllt werden?,114
Welche Rechtsgrundlage gilt für die Verrechnung von Forderungen zur Erfüllung einer Einlageverbindlichkeit?,114
Welche Rolle spielt die Kapitalaufbringung bei der Erfüllung einer Einlageverbindlichkeit?,114
"Welche Rechtsfolge tritt ein, wenn eine Einlageverbindlichkeit nicht ordnungsgemäß erfüllt wird?",104
Unter welchen Voraussetzungen ist eine Mietpreisanpassung aufgrund von § 5 Abs. 4 des Mietvertrages zulässig?,74
"Wer ist berechtigt, die Höhe der Miete nach billigem Ermessen neu festzusetzen, und nach welchen Kriterien soll dies erfolgen?",82
"Wie ist der Begriff der ""ortsüblichen Miete"" im Zusammenhang mit § 5 Abs. 4 des Mietvertrages zu verstehen?",184
"Warum kann die Klausel in § 5 Abs. 4 des Mietvertrages nicht als unbestimmt angesehen werden, nur weil sie sich auf die ""ortsübliche oder sonst angemessene"" Miete bezieht?",74
Welche Rolle spielt § 315 BGB im Zusammenhang mit der Mietanpassungsklausel in § 5 Abs. 4 des Mietvertrages?,74
"Wer ist verpflichtet, die Miete nach billigem Ermessen neu festzusetzen, und wer hat das Recht, eine solche Festsetzung zu fordern?",82
"Welche Rechtsgrundlage gilt für die Mietanpassungsklausel in § 5 Abs. 4 des Mietvertrages, und welche Anforderungen muss sie erfüllen, um gültig zu sein?",74
"Welche prozessualen Schritte sind erforderlich, wenn ein Teil des Rechtsstreits nicht entscheidungsreif ist?",104
Unter welchen Bedingungen kann eine Zurückverweisung an das Landgericht nicht erfolgen?,49
"Wer ist verpflichtet, die gemeinsame Vorfrage in einem Rechtsstreit mit Klage und Widerklage zu entscheiden?",102
Welche Rechtsgrundlage gilt für die Schadensersatzpflicht bei Mängeln in der Bauausführung?,17
Welche Schäden sind nach § 13 Nr. 7 VOB/B ersatzfähig?,3
Wie kann ein Verstoß gegen die anerkannten Regeln der Technik zur Schadensersatzpflicht führen?,18
Welche Bedeutung hat die Vergleichsgrundlage für die Wirksamkeit eines Vergleichs?,12
Welche Rolle spielt die Vertragsauslegung für die Beurteilung von Mängeln in der Bauausführung?,5
"Unter welchen Voraussetzungen ist § 104 VglO anwendbar, um eine ungerechtfertigte Bereicherung herauszugeben?",46
Welche Rolle spielt die Wirksamkeit einer Pfändung für die Anwendbarkeit von § 104 VglO?,103
"Wer ist verpflichtet, erlangte Befriedigung herauszugeben, wenn § 104 VglO Anwendung findet?",46
"Wie ist der Begriff ""Zwangsmaßnahme"" in § 104 VglO zu interpretieren?",51
"Welche Rechtsfolgen treten ein, wenn die Pfändung unwirksam ist, aber die Beteiligten vom Gegenteil ausgehen?",104
Wie ist die Bereicherung im Sinne des § 104 VglO zu verstehen?,51
"Wer kann von einer Drittschuldnerin Zahlungen zurückverlangen, wenn diese auf eine unwirksame Pfändung gezahlt hat?",105
Welche Bedeutung hat die Beteiligung der Gemeinschuldnerin bei einer Einigung über die Forderungszuständigkeit?,90
"Wie kann eine Anfechtung im Konkursverfahren ausgelöst werden, wenn Beteiligte ein ""Rechtsgeschäft"" oder eine ""Rechtshandlung"" im Sinne der § 30 Nr. 1, § 31 KO durchführen?",74
"Welche Rechte hat ein Konkursverwalter, wenn eine Drittschuldnerin Zahlungen an den Schuldner leistet, obwohl die Forderung bereits abgetreten wurde?",105
"Welche Bedingungen müssen erfüllt sein, damit ein Anspruch auf Geldersatz für ersparte Pflegeleistungen geltend gemacht werden kann?",24
Welche Rolle spielt die Person des Erwerbers bei der Bestimmung der Kostenbeteiligung für den Heimaufenthalt?,5
"Wer ist verpflichtet, die Kosten des Heimaufenthalts zu tragen, wenn die Pflegeverpflichtung nicht mehr erbracht werden kann?",105
Welche Rechtsgrundlage gilt für die Kostenbeteiligung der Beklagten am Heimaufenthalt?,54
Wie ist die Höhe der Kostenbeteiligung der Beklagten am Heimaufenthalt zu bestimmen?,54
"Welche Rechte hat der Kläger, wenn die Beklagten sich weigern, die Kosten des Heimaufenthalts zu tragen?",76
"Welche Rechtsfolge tritt ein, wenn der Zahlungsantrag des Klägers erfolgreich ist?",104
"Welche Voraussetzungen müssen erfüllt sein, damit eine außerordentliche Kündigung eines Mietverhältnisses wirksam ist?",24
"Wer hat das Recht, eine außerordentliche Kündigung eines Mietverhältnisses auszusprechen?",69
"Wie lange muss ein Mieter in Verzug sein, damit eine außerordentliche Kündigung wirksam ist?",82
Wann ist eine außerordentliche Kündigung rechtsmissbräuchlich?,179
"Welche Rechte hat ein Vermieter, wenn der Mieter die Miete nicht zahlt?",10
"Wie kann ein Vermieter sicherstellen, dass ein Mieter die Miete zahlt?",10
"Welche Rechte hat ein Mieter, wenn der Vermieter die Miete nicht rechtzeitig zahlt?",10
Wie kann ein Vermieter die Wirksamkeit seiner Kündigung sicherstellen?,25
"Welche Rechte hat ein Mieter, wenn der Vermieter ihn ohne ausreichenden Grund kündigt?",10
"Welche Pflichten hat ein Vermieter, wenn er einen Mieter kündigt?",10
"Welche Voraussetzungen müssen erfüllt sein, damit ein Mietvertrag trotz eines Mieterwechsels und einer Erweiterung des Mietgegenstandes gültig bleibt?",24
"Wer ist verpflichtet, die Schriftform bei einer Erweiterung des Mietgegenstandes einzuhalten?",40
"Wie lange kann ein Mietverhältnis nach einer nicht formgerechten Änderung fortgesetzt werden, bevor es durch eine Kündigung beendet werden kann?",67
Unter welchen Bedingungen kann eine Kündigungserklärung im Mietrecht auch ohne Schriftform wirksam sein?,18
Welche Rolle spielt die Person des Vertragspartners bei einem unternehmensbezogenen Mietvertrag?,12
"Welche Rechtsfolge tritt ein, wenn ein Mietvertrag nicht der Schriftform des § 566 BGB genügt?",104
Wie kann ein Mietverhältnis trotz eines Formmangels fortgesetzt werden?,25
Welche Bedeutung hat die Einigung der Vertragsparteien für die Gültigkeit eines Mietvertrages?,12
"Welche Voraussetzungen müssen erfüllt sein, damit ein Auskunftsanspruch nach § 666 BGB verjährt?",46
"Wer ist berechtigt, einen Auskunftsanspruch nach § 666 BGB geltend zu machen?",46
Wie beginnt die Verjährungsfrist für einen verhaltenden Anspruch nach § 666 BGB?,103
Welche Rolle spielt das Verlangen des Geschäftsherrn für die Geltendmachung eines Auskunftsanspruchs nach § 666 BGB?,108
"Wann beginnt die Verjährungsfrist für einen Auskunftsanspruch nach § 666 BGB, wenn der Geschäftsherr erst später ein Verlangen stellt?",104
Kann eine Geltendmachung des Anspruchs auf Auskunftserteilung gegen Treu und Glauben verstoßen?,35
"Welche Rechtsfolge tritt ein, wenn der Beklagte die Leistung wegen Eintritts der Verjährung verweigert?",104
Wie ist der Auskunftsanspruch nach § 666 BGB einzustufen?,51
Welche Bedeutung hat die Beendigung des Auftragsverhältnisses für die Auskunftspflicht nach § 666 BGB?,103
"Welche Voraussetzungen müssen erfüllt sein, damit ein Widerrufsrecht wirksam ausgeübt werden kann?",24
Welche Rolle spielt die Widerrufsbelehrung bei der Ausübung eines vertraglich eingeräumten Widerrufsrechts?,108
"Wer ist verpflichtet, den Anleger über die Widerrufsfrist und -bedingungen zu informieren, wenn ein vertragliches Widerrufsrecht eingeräumt wird?",10
"Welche Rechtsfolgen treten ein, wenn die Widerrufsbelehrung nicht den Anforderungen an eine Belehrung über ein gesetzliches Widerrufsrecht entspricht, aber ein vertragliches Widerrufsrecht eingeräumt wurde?",97
"Wie ist die Auslegung einer Vertragserklärung zu erfolgen, die ein Widerrufsrecht enthält, das nicht auf gesetzlichen Voraussetzungen basiert?",97
"Welche Bedeutung hat die Bezugnahme auf gesetzliche Bestimmungen in einer Widerrufsbelehrung, die ein vertragliches Widerrufsrecht enthält?",97
"Welche Rechte hat ein Anleger, wenn ein Unternehmer ihm ein Widerrufsrecht einräumt, ohne dazu gesetzlich verpflichtet zu sein?",10
"Wie ist zu entscheiden, ob ein Unternehmer einem Verbraucher ein Widerrufsrecht eingeräumt hat, ohne dazu gesetzlich verpflichtet zu sein?",10
"Welche Bedeutung hat der Verzicht auf ein vorzeitiges Erlöschen des Widerrufsrechts nach den gesetzlichen Bestimmungen in einer Widerrufsbelehrung, die ein vertragliches Widerrufsrecht enthält?",97
"Welche Rolle spielt die Haustürsituation bei der Ausübung eines Widerrufsrechts, das nicht auf gesetzlichen Voraussetzungen basiert?",97
"Welche Voraussetzungen müssen erfüllt sein, damit ein Werkvertrag nach § 631 BGB als solcher qualifiziert wird?",46
"Wer ist befugt, die Vergütung im Rahmen eines Werkvertrags nach § 631 BGB zu bestimmen, wenn keine Vereinbarung über die Höhe der Vergütung getroffen wurde?",9
"Wie ist die übliche Vergütung im Rahmen eines Werkvertrags nach § 631 BGB zu ermitteln, wenn keine Taxe besteht und keine übliche Vergütung feststellbar ist?",9
"Welche Bedeutung hat die Berechnungsregel für die übliche Vergütung im Rahmen eines Werkvertrags nach § 631 BGB, wenn die Leistungen einem als einheitlich empfundenen Wirtschaftsbereich zuzuordnen sind?",9
"Wie ist die übliche Vergütung im Rahmen eines Werkvertrags nach § 631 BGB zu bestimmen, wenn sie innerhalb einer bestimmten Bandbreite liegt?",9
"Wer ist für die Feststellung der üblichen Vergütung im Rahmen eines Werkvertrags nach § 631 BGB verantwortlich, wenn keine Vereinbarung über die Höhe der Vergütung getroffen wurde?",9
"Wie ist die übliche Vergütung im Rahmen eines Werkvertrags nach § 631 BGB zu bestimmen, wenn sie als Prozentsatz von einer Ausgangsgröße wie der Schadenshöhe bestimmt wird?",9
Welche Bedeutung hat die Zeit des Vertragsschlusses für die Bestimmung der üblichen Vergütung im Rahmen eines Werkvertrags nach § 631 BGB?,103
"Welche Rolle spielt das billige Ermessen bei der Bestimmung der Gegenleistung im Rahmen eines Werkvertrags nach § 631 BGB, wenn keine übliche Vergütung feststellbar ist?",9
Welche Bedeutung hat der Vertragszweck und die Interessenlage der Parteien bei der Bestimmung der Gegenleistung im Rahmen eines Werkvertrags nach § 631 BGB?,103
"Welche Voraussetzungen müssen erfüllt sein, damit ein Mehrerlös aus dem Weiterverkauf eines ehemals volkseigenen Grundstücks ausgekehrt werden muss?",26
"Wer ist verpflichtet, den Mehrerlös an die Käuferin abzuführen, wenn ein solcher erzielt wurde?",10
"Wie ist der Mehrerlös zu berechnen, wenn beide Grundstücke zu unterschiedlichen Preisen weiterverkauft werden?",26
Welche Aufwendungen des Verkäufers können den Anspruch des Käufers auf den Mehrerlös mindern?,36
Welche Rolle spielt der Zeitpunkt des Abschlusses des Weiterverkaufsvertrags für die Bestimmung des erzielten Mehrerlöses?,212
"Welche Verpflichtungen kann der Verkäufer im Rahmen eines Weiterverkaufsvertrags übernehmen, die den erzielten Mehrerlös beeinflussen?",10
Welche Bedeutung hat die Mehrerlösklausel im Zusammenhang mit werterhöhenden Aufwendungen des Verkäufers?,5
Welche Rolle spielt das Interesse der Parteien bei der Bewertung der Grundstücke im Rahmen eines Weiterverkaufs?,5
Welche Rechtsgrundlage gilt für die Auskehrung des Mehrerlöses im Falle des Weiterverkaufs ehemals volkseigenen Grundstücks?,212
Welche Bedeutung hat die Plausibilität der Überlegungen des Gerichts für die Entscheidung über die Auskehrung des Mehrerlöses?,212
"Welche Voraussetzungen müssen erfüllt sein, damit eine prozessunfähige Partei eine Entscheidung anfechten kann?",24
Wer kann eine prozessunfähige Partei im Verfahren vertreten?,161
"Welche Konsequenzen hat es, wenn eine prozessunfähige Partei nicht ordnungsgemäß vertreten wird?",98
"Wie kann eine prozessunfähige Partei ihre Rechte geltend machen, wenn sie nicht ordnungsgemäß vertreten wurde?",98
"Welche Rolle spielt die Subsidiarität der Nichtigkeitsklage bei der Wahl der prozessunfähigen Partei, ob sie den Verfahrensmangel im Rechtsmittelweg oder durch eine Nichtigkeitsklage geltend macht?",11
"Wie kann eine prozessunfähige Partei sicherstellen, dass ihre Einspruchsfrist nicht durch eine unwirksame Zustellung beeinflusst wird?",98
Welche Auswirkungen hat eine unwirksame Zustellung auf den Lauf der Einspruchsfrist?,31
"Wie kann eine prozessunfähige Partei sicherstellen, dass ihre Entscheidung in Rechtskraft erwächst, wenn sie nicht ordnungsgemäß vertreten wurde?",98
Welche Bedeutung hat die Rechtskraft einer Entscheidung für die Erhebung einer Nichtigkeitsklage?,152
Welche Rolle spielt die Zustellung einer Entscheidung an den gesetzlichen Vertreter einer prozessunfähigen Partei für den Lauf der Klagefrist?,19
Welche Rolle spielt die Kenntnis des Zusammenstoßes bei der Verjährung von Ansprüchen aus einem Zusammenstoß von Wasserfahrzeugen nach thailändischem Recht?,87
"Wer ist verpflichtet, die Verjährungsfristen für Ansprüche aus unerlaubter Handlung nach thailändischem Recht zu berücksichtigen?",192
Wie kann die Verjährung von Ansprüchen aus unerlaubter Handlung nach thailändischem Recht unterbrochen werden?,87
"Warum ist es wichtig, das ausländische Recht von Amts wegen zu ermitteln, wenn es um die Anwendung von Verjährungsfristen geht?",192
"Welche Rechtsgrundlage gilt für die Anwendung des thailändischen Rechts auf einen Unfall, der sich in Thailand ereignet hat?",50
Welche Bedeutung hat die Lex specialis-Regel für die Verjährung von Ansprüchen aus unerlaubter Handlung in Thailand?,87
Wie kann die Annahme einer Anklageschrift durch das Gericht die Verjährung von Ansprüchen aus unerlaubter Handlung in Thailand unterbrechen?,87
"Welche Verjährungsfristen gelten für Ansprüche aus unerlaubter Handlung in Thailand, insbesondere im Falle fahrlässiger Tötung?",192
Welche Bedeutung hat die Einreichung einer Anklageschrift durch den Staatsanwalt für die Verjährung von Ansprüchen aus unerlaubter Handlung in Thailand?,87
"Welche Pflichten hat ein Gericht, wenn es das ausländische Recht anwenden muss, um einen Fall zu entscheiden?",215
"Welche Voraussetzungen müssen erfüllt sein, damit Baulichkeiten als Verwendungen im Sinne des § 994 Abs. 1 BGB gelten?",74
"Wer ist verpflichtet, Entschädigung zu leisten, wenn ein Mieter Baulichkeiten errichtet, die zu wesentlichen Bestandteilen des Grundstücks werden?",10
"Wie ist der Vorrang der Leistungskondiktion im Verhältnis zur Nichtleistungskondiktion nach § 812 Abs. 1 Satz 1 Var. 2 BGB zu berücksichtigen, wenn ein Mieter Baulichkeiten errichtet?",74
Welche Rolle spielt der Besitz des Mieters bei der Anwendung des § 994 Abs. 1 BGB?,74
"Warum scheiden Ansprüche nach § 951 BGB aus, wenn der Mieter Baulichkeiten errichtet, die zu wesentlichen Bestandteilen des Grundstücks werden?",10
"Welche Rechtsgrundlage gilt für die Zurechnung von Baulichkeiten, die ein Mieter errichtet, zum Vermieter, wenn der Mieter das Grundstück verlassen muss?",10
"Welche Rechte hat ein Mieter, der Baulichkeiten errichtet, die zu wesentlichen Bestandteilen des Grundstücks werden, wenn er das Grundstück verlassen muss?",10
