question,cluster
Welche Bedeutung hat die Mitwirkung von Krankheiten oder Gebrechen bei der Beurteilung der Kausalität eines Unfallereignisses für eine Gesundheitsbeeinträchtigung?,209
"Wie ist der Begriff eines ""Gebrechens"" im Sinne der Nr. 3 AUB 2000 zu verstehen?",211
"Welche Voraussetzungen müssen erfüllt sein, damit ein Vertragshändler analog § 89b HGB einen Ausgleichsanspruch geltend machen kann?",38
Welche Rolle spielt die Einbindung des Vertragshändlers in die Absatzorganisation des Herstellers oder Lieferanten für die analoge Anwendung des § 89b HGB?,70
"Wer ist verpflichtet, dem Hersteller oder Lieferanten den Kundenstamm zu übertragen, damit § 89b HGB analog angewendet werden kann?",70
"Welche Rechtsgrundlage gilt für die Verpflichtung des Vertragshändlers, den Kundenstamm zu übertragen?",210
Welche Rechte hat der Vertragshändler im Falle einer analogen Anwendung des § 89b HGB?,38
"Wie kann der Vertragshändler beweisen, dass er die Voraussetzungen für einen Ausgleichsanspruch analog § 89b HGB erfüllt hat?",38
Welche Pflichten hat der Vertragshändler im Rahmen einer exklusiven Lieferbeziehung gegenüber dem Hersteller oder Lieferanten?,108
Welche Informationspflichten hat der Vertragshändler im Rahmen einer bloßen Verkäufer-Käufer-Beziehung gegenüber dem Hersteller oder Lieferanten?,108
"Welche Rechtsfolge tritt ein, wenn der Vertragshändler seine Informationspflichten nicht erfüllt?",210
"Wie kann der Vertragshändler seine Verpflichtungen im Rahmen eines Vertragshändlerverhältnisses erfüllen, ohne dass ihm handelsvertreterähnliche Aufgaben auferlegt werden?",31
"Welche Voraussetzungen müssen erfüllt sein, damit ein Kunde eine Anzahlung zurückverlangen kann, die er für einen Partnerschaftsvermittlungsvertrag geleistet hat?",16
Welche Rolle spielt die Zusatzvereinbarung bei der Kündigung eines Partnerschaftsvermittlungsvertrages?,13
"Wer ist verpflichtet, den Kunden über die Bedeutung und den Sinn von Allgemeinen Geschäftsbedingungen zu belehren?",64
Wie kann ein Kunde das Kündigungsrecht nach § 627 BGB ausschließen?,103
Welche Rechtsfolgen hat eine unwirksame Kündigung eines Partnerschaftsvermittlungsvertrages?,210
Welche Bedeutung hat die Inhaltskontrolle nach §§ 305 ff. BGB für Allgemeine Geschäftsbedingungen in Partnerschaftsvermittlungsverträgen?,180
Wie kann ein Kunde das Umgehungsverbot nach § 306a BGB geltend machen?,103
"Welche Rechte hat ein Kunde, wenn er eine Anzahlung geleistet hat, aber der Vertrag nicht erfüllt wurde?",15
"Wie kann ein Verwender sicherstellen, dass seine Allgemeinen Geschäftsbedingungen als ""ausgehandelt"" gelten?",64
Welche Pflichten hat ein Partnerschaftsanbahnungsinstitut bezüglich des Kündigungsrechts nach § 627 BGB?,55
"Unter welchen Voraussetzungen ist ein Schuldner verpflichtet, professionellen Rechtsrat einzuholen, bevor er sich zur Hinterlegung entschließt?",5
Welche Rolle spielt die eigene Rechtsabteilung eines bundesweit tätigen Unternehmens bei der Entscheidung zur Hinterlegung?,46
"Welche Verantwortung hat ein Schuldner, wenn er nicht in der Lage ist, die rechtlichen Beziehungen zwischen verschiedenen Parteien zu durchschauen?",5
Welche Bedeutung hat die Auslegung eines Vertrages für die Entscheidung über eine Hinterlegung nach § 372 BGB?,62
Welche Auswirkungen hat die Unwirksamkeit eines Vertrages zwischen dem Vermieter und einem Dritten auf den Mietzinsanspruch aus einem Mietvertrag zwischen dem Vermieter und einem Mieter?,13
"Welche Rechte hat ein Mieter, wenn er Zweifel hat, ob der Mietzinsanspruch dem Vermieter oder einem Dritten zusteht?",66
Welche Rechtsfolgen hat eine unberechtigte Hinterlegung nach § 372 BGB?,210
Welche Bedeutung hat die Vereinbarung von Zahlungsmodalitäten im Mietvertrag für den Mietzinsanspruch?,13
Unter welchen Voraussetzungen kann ein Vermieter die Erlaubnis zur Untervermietung widerrufen?,66
"Wer ist verpflichtet, die Beendigung eines Untermietverhältnisses herbeizuführen, wenn die Erlaubnis zur Untervermietung widerrufen wurde?",10
"Welche Maßnahmen kann ein Mieter ergreifen, um eine Beendigung des Untermietverhältnisses zu erreichen, wenn die Erlaubnis zur Untervermietung widerrufen wurde?",66
"Wie kann ein Mieter seine vertraglichen Pflichten gegenüber dem Vermieter erfüllen, wenn er eine Untervermietungserlaubnis widerrufen bekommt?",66
Welche Rolle spielt ein Räumungsvergleich in Bezug auf die Beendigung eines Untermietverhältnisses?,13
"Unter welchen Bedingungen kann ein Mieter eine höhere Miete als die eigene Miete an Untermieter verlangen, ohne dass die Erlaubnis zur Untervermietung widerrufen wird?",66
Was gilt als eine schwerwiegende Pflichtverletzung eines Mieters in Bezug auf die Untervermietung?,66
Welche Rechtsgrundlage gilt für die Kündigung eines Mietverhältnisses aufgrund einer Untervermietung ohne Erlaubnis?,210
"Welche Voraussetzungen müssen erfüllt sein, damit Versicherer im Innenverhältnis zur Erstattung von Versicherungsleistungen verpflichtet sind?",14
Wer ist im Fall von Mehrfachversicherungen für die Leistungspflicht verantwortlich?,105
"Wie sind Subsidiaritätsklauseln in Versicherungsverträgen auszulegen, wenn sie aufeinander treffen?",14
Unter welchen Bedingungen entfällt die Eintrittspflicht eines Versicherers bei Mehrfachversicherungen?,14
Welche Rolle spielt der Wille des Versicherungsnehmers bei der Auslegung von Subsidiaritätsklauseln?,14
Welche Rechtsgrundlage gilt für den Innenausgleich zwischen Versicherern bei Mehrfachversicherungen?,14
Wie ist der Zusatz zur Subsidiaritätsklausel der Klägerin zu interpretieren?,162
Welche Auswirkungen hat die Aufhebung kollidierender Subsidiaritätsklauseln auf den Innenausgleich zwischen Versicherern?,14
Welche Bedeutung hat die Interessenlage des Versicherungsnehmers bei der Auslegung von Versicherungsbedingungen?,14
"Welche Rechtsfolge tritt ein, wenn Versicherer ihre Eintrittspflicht nicht erfüllen, obwohl sie dazu verpflichtet sind?",14
"Welche Voraussetzungen müssen erfüllt sein, damit ein Frachtführer Anspruch auf Standgeld hat?",110
Unter welchen Umständen ist ein Frachtführer nicht zur Zahlung von Standgeld verpflichtet?,110
"Wer ist verpflichtet, den Frachtführer für dessen Wartezeit zu entschädigen, wenn diese nicht auf Umständen beruht, die dem Risikobereich des Frachtführers zuzurechnen sind?",22
"Wie ist der Anspruch auf Standgeld einzuschätzen, wenn der Frachtführer keinen Schaden nachweisen kann?",110
"Unter welchen Bedingungen kann eine Klausel, die Standzeiten nicht extra vergütet, unwirksam sein?",16
"Welche Rolle spielt die Klausel im Auftragsschreiben des Beklagten, dass Standzeiten nicht extra vergütet werden, im Vergleich zur gesetzlichen Regelung des § 412 Abs. 3 HGB?",50
"Warum kann eine Klausel, die den Anspruch auf Standgeld vollständig ausschließt, unangemessen benachteiligend sein?",89
"Wie kann ein Frachtführer, dem das Gut nicht innerhalb der Ladezeit zur Verfügung gestellt wird, seine Rechte geltend machen?",30
"Welche Voraussetzungen müssen erfüllt sein, damit ein Schadensersatzanspruch nicht verjährt?",16
Was gilt als Verhandeln im Sinne des § 852 Abs. 2 BGB a. F.?,97
"Wer ist verpflichtet, sich um eine Erwerbstätigkeit zu bemühen, um Schadensminderung zu betreiben?",10
"Wie ist der Schaden anzurechnen, wenn der Geschädigte gegen seine Schadensminderungspflicht verstößt?",45
Wann kann ein Feststellungsausspruch nicht einen nach Rechtskraft entstehenden Einwand hindern?,74
"Welche Rechte hat der Geschädigte, wenn der Schädiger einen Verstoß gegen Treu und Glauben begeht?",15
Welche Rolle spielt das Mitverschulden der Versorgungsempfängerin bei der Berechnung des Schadensersatzanspruchs?,46
Welche Rechtsgrundlage gilt für die Schadensminderungspflicht des Geschädigten?,210
Wie ist der Umfang der Versorgungsansprüche der Witwe gegenwärtig zu beziffern?,40
Welche Bedeutung hat der objektive Empfängerhorizont bei der Auslegung eines Schreibens?,49
"Welche Voraussetzungen müssen erfüllt sein, damit ein Verbraucher einen Widerruf seiner Online-Bestellung geltend machen kann?",150
"Welche Rechte hat ein Mieter, wenn der Vermieter die Miete erhöht, ohne die gesetzlichen Vorgaben einzuhalten?",66
"Wer ist verpflichtet, die Kosten für die Beseitigung einer Mangelbeseitigung zu tragen, wenn der Mieter die Mangelbeseitigung durchführt?",10
Welche Rolle spielt die Schriftform bei der Vereinbarung einer Vertragsstrafe in einem Mietvertrag?,13
"Welche Rechtsfolge tritt ein, wenn ein Arbeitgeber gegen das Kündigungsschutzgesetz verstößt?",210
Welche Bedingungen müssen für eine wirksame Abtretung eines Anspruchs erfüllt sein?,16
"Welche Rechtsgrundlage gilt für die Haftung des Vermieters bei Schäden, die durch eine mangelhafte Sache verursacht werden?",210
"Wie ist der Begriff der ""Geschäftsgrundlage"" im Rahmen des Wegfalls der Geschäftsgrundlage zu verstehen?",95
Warum ist eine ordnungsgemäße Beweisaufnahme im Rahmen eines Zivilverfahrens wichtig?,89
"Wann ist eine Klage als unzulässig abzulehnen, wenn der Kläger nicht aktiv legitimiert ist?",74
"Welche Voraussetzungen müssen erfüllt sein, damit eine Einlageverbindlichkeit als erfüllt gilt?",16
Unter welchen Bedingungen kann eine Verrechnung von Forderungen die Erfüllung einer Einlageverbindlichkeit bewirken?,16
"Wer ist verpflichtet, die Einlageverbindlichkeit zu erfüllen, wenn die ursprüngliche Einzahlung als verdeckte Finanzierung gilt?",10
Wie kann eine Einlageverbindlichkeit trotz verdeckter Finanzierung erfüllt werden?,3
Welche Rechtsgrundlage gilt für die Verrechnung von Forderungen zur Erfüllung einer Einlageverbindlichkeit?,210
Welche Rolle spielt die Kapitalaufbringung bei der Erfüllung einer Einlageverbindlichkeit?,212
"Welche Rechtsfolge tritt ein, wenn eine Einlageverbindlichkeit nicht ordnungsgemäß erfüllt wird?",210
Unter welchen Voraussetzungen ist eine Mietpreisanpassung aufgrund von § 5 Abs. 4 des Mietvertrages zulässig?,114
"Wer ist berechtigt, die Höhe der Miete nach billigem Ermessen neu festzusetzen, und nach welchen Kriterien soll dies erfolgen?",10
"Wie ist der Begriff der ""ortsüblichen Miete"" im Zusammenhang mit § 5 Abs. 4 des Mietvertrages zu verstehen?",114
"Warum kann die Klausel in § 5 Abs. 4 des Mietvertrages nicht als unbestimmt angesehen werden, nur weil sie sich auf die ""ortsübliche oder sonst angemessene"" Miete bezieht?",114
Welche Rolle spielt § 315 BGB im Zusammenhang mit der Mietanpassungsklausel in § 5 Abs. 4 des Mietvertrages?,114
"Wer ist verpflichtet, die Miete nach billigem Ermessen neu festzusetzen, und wer hat das Recht, eine solche Festsetzung zu fordern?",10
"Welche Rechtsgrundlage gilt für die Mietanpassungsklausel in § 5 Abs. 4 des Mietvertrages, und welche Anforderungen muss sie erfüllen, um gültig zu sein?",114
"Welche prozessualen Schritte sind erforderlich, wenn ein Teil des Rechtsstreits nicht entscheidungsreif ist?",0
Unter welchen Bedingungen kann eine Zurückverweisung an das Landgericht nicht erfolgen?,106
"Wer ist verpflichtet, die gemeinsame Vorfrage in einem Rechtsstreit mit Klage und Widerklage zu entscheiden?",10
Welche Rechtsgrundlage gilt für die Schadensersatzpflicht bei Mängeln in der Bauausführung?,210
Welche Schäden sind nach § 13 Nr. 7 VOB/B ersatzfähig?,171
Wie kann ein Verstoß gegen die anerkannten Regeln der Technik zur Schadensersatzpflicht führen?,30
Welche Bedeutung hat die Vergleichsgrundlage für die Wirksamkeit eines Vergleichs?,191
Welche Rolle spielt die Vertragsauslegung für die Beurteilung von Mängeln in der Bauausführung?,24
"Unter welchen Voraussetzungen ist § 104 VglO anwendbar, um eine ungerechtfertigte Bereicherung herauszugeben?",148
Welche Rolle spielt die Wirksamkeit einer Pfändung für die Anwendbarkeit von § 104 VglO?,62
"Wer ist verpflichtet, erlangte Befriedigung herauszugeben, wenn § 104 VglO Anwendung findet?",148
"Wie ist der Begriff ""Zwangsmaßnahme"" in § 104 VglO zu interpretieren?",148
"Welche Rechtsfolgen treten ein, wenn die Pfändung unwirksam ist, aber die Beteiligten vom Gegenteil ausgehen?",210
Wie ist die Bereicherung im Sinne des § 104 VglO zu verstehen?,148
"Wer kann von einer Drittschuldnerin Zahlungen zurückverlangen, wenn diese auf eine unwirksame Pfändung gezahlt hat?",10
Welche Bedeutung hat die Beteiligung der Gemeinschuldnerin bei einer Einigung über die Forderungszuständigkeit?,13
"Wie kann eine Anfechtung im Konkursverfahren ausgelöst werden, wenn Beteiligte ein ""Rechtsgeschäft"" oder eine ""Rechtshandlung"" im Sinne der § 30 Nr. 1, § 31 KO durchführen?",43
"Welche Rechte hat ein Konkursverwalter, wenn eine Drittschuldnerin Zahlungen an den Schuldner leistet, obwohl die Forderung bereits abgetreten wurde?",15
"Welche Bedingungen müssen erfüllt sein, damit ein Anspruch auf Geldersatz für ersparte Pflegeleistungen geltend gemacht werden kann?",16
Welche Rolle spielt die Person des Erwerbers bei der Bestimmung der Kostenbeteiligung für den Heimaufenthalt?,13
"Wer ist verpflichtet, die Kosten des Heimaufenthalts zu tragen, wenn die Pflegeverpflichtung nicht mehr erbracht werden kann?",10
Welche Rechtsgrundlage gilt für die Kostenbeteiligung der Beklagten am Heimaufenthalt?,210
Wie ist die Höhe der Kostenbeteiligung der Beklagten am Heimaufenthalt zu bestimmen?,40
"Welche Rechte hat der Kläger, wenn die Beklagten sich weigern, die Kosten des Heimaufenthalts zu tragen?",15
"Welche Rechtsfolge tritt ein, wenn der Zahlungsantrag des Klägers erfolgreich ist?",210
"Welche Voraussetzungen müssen erfüllt sein, damit eine außerordentliche Kündigung eines Mietverhältnisses wirksam ist?",16
"Wer hat das Recht, eine außerordentliche Kündigung eines Mietverhältnisses auszusprechen?",10
"Wie lange muss ein Mieter in Verzug sein, damit eine außerordentliche Kündigung wirksam ist?",74
Wann ist eine außerordentliche Kündigung rechtsmissbräuchlich?,74
"Welche Rechte hat ein Vermieter, wenn der Mieter die Miete nicht zahlt?",66
"Wie kann ein Vermieter sicherstellen, dass ein Mieter die Miete zahlt?",66
"Welche Rechte hat ein Mieter, wenn der Vermieter die Miete nicht rechtzeitig zahlt?",66
Wie kann ein Vermieter die Wirksamkeit seiner Kündigung sicherstellen?,66
"Welche Rechte hat ein Mieter, wenn der Vermieter ihn ohne ausreichenden Grund kündigt?",66
"Welche Pflichten hat ein Vermieter, wenn er einen Mieter kündigt?",66
"Welche Voraussetzungen müssen erfüllt sein, damit ein Mietvertrag trotz eines Mieterwechsels und einer Erweiterung des Mietgegenstandes gültig bleibt?",66
"Wer ist verpflichtet, die Schriftform bei einer Erweiterung des Mietgegenstandes einzuhalten?",204
"Wie lange kann ein Mietverhältnis nach einer nicht formgerechten Änderung fortgesetzt werden, bevor es durch eine Kündigung beendet werden kann?",74
Unter welchen Bedingungen kann eine Kündigungserklärung im Mietrecht auch ohne Schriftform wirksam sein?,16
Welche Rolle spielt die Person des Vertragspartners bei einem unternehmensbezogenen Mietvertrag?,13
"Welche Rechtsfolge tritt ein, wenn ein Mietvertrag nicht der Schriftform des § 566 BGB genügt?",55
Wie kann ein Mietverhältnis trotz eines Formmangels fortgesetzt werden?,32
Welche Bedeutung hat die Einigung der Vertragsparteien für die Gültigkeit eines Mietvertrages?,13
"Welche Voraussetzungen müssen erfüllt sein, damit ein Auskunftsanspruch nach § 666 BGB verjährt?",103
"Wer ist berechtigt, einen Auskunftsanspruch nach § 666 BGB geltend zu machen?",103
Wie beginnt die Verjährungsfrist für einen verhaltenden Anspruch nach § 666 BGB?,103
Welche Rolle spielt das Verlangen des Geschäftsherrn für die Geltendmachung eines Auskunftsanspruchs nach § 666 BGB?,103
"Wann beginnt die Verjährungsfrist für einen Auskunftsanspruch nach § 666 BGB, wenn der Geschäftsherr erst später ein Verlangen stellt?",103
Kann eine Geltendmachung des Anspruchs auf Auskunftserteilung gegen Treu und Glauben verstoßen?,166
"Welche Rechtsfolge tritt ein, wenn der Beklagte die Leistung wegen Eintritts der Verjährung verweigert?",210
Wie ist der Auskunftsanspruch nach § 666 BGB einzustufen?,103
Welche Bedeutung hat die Beendigung des Auftragsverhältnisses für die Auskunftspflicht nach § 666 BGB?,103
"Welche Voraussetzungen müssen erfüllt sein, damit ein Widerrufsrecht wirksam ausgeübt werden kann?",16
Welche Rolle spielt die Widerrufsbelehrung bei der Ausübung eines vertraglich eingeräumten Widerrufsrechts?,46
"Wer ist verpflichtet, den Anleger über die Widerrufsfrist und -bedingungen zu informieren, wenn ein vertragliches Widerrufsrecht eingeräumt wird?",88
"Welche Rechtsfolgen treten ein, wenn die Widerrufsbelehrung nicht den Anforderungen an eine Belehrung über ein gesetzliches Widerrufsrecht entspricht, aber ein vertragliches Widerrufsrecht eingeräumt wurde?",210
